"Rank","Address","XDP Allocation","Raw Amount","Block","Tx Hash"
"719","0x55073ac87ce7ca473b4f6d32a9b045b6e4e7f32c","11181.324921313016657514","11181324921313016657514","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"720","0x23016915343e4861137bfcf4c6ca9eca3563396f","11165.875973238200773621","11165875973238200773621","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"721","0x0b7fa064d2df8ca04a5f5df0de393040a048fef7","11120.795283620817058324","11120795283620817058324","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"722","0x3c8fc00122e2c54e0ec24055b88fa35d03a23cfa","11106.4696292894534311","11106469629289453431100","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"723","0xd160ba752b989612255090fbf8daec40886baf20","11105.418381434664266204","11105418381434664266204","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"724","0xcf3fbe2a9df69364c86466a6741c832c20fb58d1","11099.777727245686854542","11099777727245686854542","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"725","0x439d12eac4aa6c261910a653cd21e7ca5daea0e5","11081.579422653735704961","11081579422653735704961","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"726","0x29875f41b14419a91ea493079a18adbe69666110","11066.923567803849700326","11066923567803849700326","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"727","0x39ac10c3f0ce16f3b8fa80e49d0ee69820cdf488","11065.312345913970451457","11065312345913970451457","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"728","0x8e87a6896c341c4a0e5a5f6744bce1e5f46e539a","11064.124815360489502991","11064124815360489502991","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"729","0x9b53da52267866a045837b3d666f8c62164ef01b","11062.935331912150985877","11062935331912150985877","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"730","0x27a359a9476db26aa93c7bf165196e2fc64f5e9f","11051.317627465652386648","11051317627465652386648","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"731","0x24187949dadb5400caeef901aa9a78c5988ef085","11050.009551790621785734","11050009551790621785734","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"732","0xecffa608f6cbc0f30d3678e1e9b483f30f733a9c","11047.556525143219169856","11047556525143219169856","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"733","0x64ac1dad9da4b3ca94aee54bdfeb7ddce90fa74a","11031.355524974808123848","11031355524974808123848","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"734","0x790ddf0e8bf36417fd024b7edce028f076fe832f","10997.644855360580808527","10997644855360580808527","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"735","0x6aa128e2d5c4dcee05a612dc8cee1f56ac59acd7","10988.796733504124483546","10988796733504124483546","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"736","0xc7d1de139950dfb8872a2c19df58218d4e6e5442","10956.410535799488854308","10956410535799488854308","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"737","0xcf2929ed60c95a5531e46ef40806a1133f83539f","10954.200329623025814585","10954200329623025814585","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"738","0x841ab19296b47a71c748bcace524f94225baf1f8","10951.943171072720074855","10951943171072720074855","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"739","0x28b9daeb1c02de0e31e67f39dff96307bb366c33","10935.194617106281808451","10935194617106281808451","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"740","0x12b5201d97195d01ff47429f35d64e2e8ac6921e","10934.030046345985057147","10934030046345985057147","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"741","0x7372838169895900695e908736a52a443039c5be","10931.264047066655825014","10931264047066655825014","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"742","0xf50dbb24bceea5c05ad03ad06a2e20eaa30932a6","10923.247691587583570171","10923247691587583570171","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"743","0x07757d335c644ede3e1d89a30c1234b4b08a82d3","10884.712616881378253378","10884712616881378253378","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"744","0x67f8ca495f3f9bdcb86eafadb6340d0d3374236b","10876.742722149909150053","10876742722149909150053","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"745","0xaa664d11ab68bb2e00c7d4024d13ee8192140dcc","10862.991431515541957493","10862991431515541957493","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"746","0x1019937c18e47c2996d4410f6850749ae4f33f4b","10827.590693229002242968","10827590693229002242968","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"747","0xe60f7aaab28f2ad82664381f216f67e9171802f6","10812.13302498889667242","10812133024988896672420","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"748","0x39ccf09d38b072aae01c6e99aa9c218e69531a11","10799.799736284033519013","10799799736284033519013","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"749","0x6efa8e284558837c7589fccb61953e93b4a8d149","10794.403123998670882483","10794403123998670882483","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"750","0xb048c0f44d22a6557f8a7b68de4a8000603f3537","10792.539717545105930972","10792539717545105930972","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"751","0xb0dfa06fc00b8445b73fbb15281fd3b45ac03225","10718.967080956894086351","10718967080956894086351","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"752","0xc90688d0e2629b9cc1d8c9ab2fbe5975f104f59b","10672.80662330931617085","10672806623309316170850","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"753","0xe1deab5af7a99d6415a7c1a3cff8514c6fa0a21d","10658.45603412626382313","10658456034126263823130","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"754","0xbec7b5f822dec7bf6d03e29097271176bf085666","10652.209714169935574883","10652209714169935574883","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"755","0x6529f35723a510f0a1e4f1bdb8c49843e2ddffbd","10639.436782994556807229","10639436782994556807229","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"756","0x4d07dea1feeabc67bac331710549e0177382a4cf","10628.049391652557772616","10628049391652557772616","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"757","0x361ce0eedcf9c51f79fbcaeef156766353938c04","10562.864342952697114327","10562864342952697114327","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"758","0x5d0691294841d6d12d1ff9ed4439314b86d62b31","10515.287752789234617227","10515287752789234617227","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"759","0x96d434063cf4ca608f69da46a31f14db673c5929","10481.586673198171935788","10481586673198171935788","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"760","0x5c43cc98d64ccdebf700dae4b90935584971eddc","10470.465139521303057472","10470465139521303057472","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"761","0x3fae2bc43789afba6b571faf969e2e929259f50c","10455.116592286269617696","10455116592286269617696","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"762","0x60b64ba8ac8c00839d381307b9126a0fd866d51f","10416.071773541585879139","10416071773541585879139","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"763","0xc253597299f172787906f6f00d8ebdd2a54f9102","10376.000379794211920314","10376000379794211920314","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"764","0x3e7ef24383826cdfc73256ae8c4b4eb884ead8d4","10358.544539567377623475","10358544539567377623475","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"765","0xa9054db639af04d88db6398d12b8063f6695ca49","10303.510902377233117912","10303510902377233117912","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"766","0xdc16402e24130a830edf1db10ca3022e0cd5d71a","10295.709183454556082822","10295709183454556082822","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"767","0x84a0e8834202dff7b4a6a5e112fb3e364be8766d","10269.143790265980375417","10269143790265980375417","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"768","0x60e01a86c0af65309898ac81bd4b317003254dfd","10250.921975850029298602","10250921975850029298602","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"769","0xdf4bd25c74fa22efaef78de36d6ac9b9ee12e422","10249.961039202308488032","10249961039202308488032","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"770","0x624cc774b7c67aac4a47e73465dcfd246b744695","10244.723715515528190852","10244723715515528190852","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"771","0x5b74b69dc907fcc954d46dd962a2e18c0635bd6e","10124.111256581181629717","10124111256581181629717","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"772","0xf758fd6452578a26a4f6c122b625dc8d9ef0edcd","10112.921796781429398193","10112921796781429398193","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"773","0x878988de87b23eef7f70ed6ea6eeeaae6da38e90","10103.549168070118152952","10103549168070118152952","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"774","0xa7b7850d70a26737cc29e56f8d1f87c4325d223e","10071.301547317668760783","10071301547317668760783","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"775","0xcb08bb7df3a379210008d06334628b50ca86c86d","10059.972121943858365908","10059972121943858365908","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"776","0x3027fb2602a8932e4553e212b050edd25c2f2036","10037.259684259031752786","10037259684259031752786","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"777","0x67ced9c1e69b0a584aa017487f1205a68683bc8b","10024.207981377329503988","10024207981377329503988","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"778","0x5f394a5bfc03797b104310e83f05f1c71abd5004","10022.135659700537848312","10022135659700537848312","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"779","0xe89fdce07baeadd664aa826a5f58a478cba807e8","10017.47037574313272541","10017470375743132725410","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"780","0xcdb283e93347cd0f3469581a6a081ea8b1eadcd6","9982.859085146336671155","9982859085146336671155","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"781","0x31cca72ef6f8075bde2e972af23fdc3474bdbb80","9967.891981839613866758","9967891981839613866758","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"782","0xe13a016a12a51a4c6f89c65a41772dcd15e601fc","9910.965998086031670942","9910965998086031670942","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"783","0x1278cb0e509ecc45566ecc8628ad21362705725d","9819.473824263280650657","9819473824263280650657","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"784","0x7cf08f62310c6cddc96e6d7790f044f74401f5d1","9813.648562236591550591","9813648562236591550591","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"785","0x8b8000e8a426d7d7eccfa6de54451b772aa81fc7","9749.369604323243516319","9749369604323243516319","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"786","0x5ae68aa49cc7185281fe2be51540babf7fa6e782","9697.608473933252311839","9697608473933252311839","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"787","0x641a074e1a2ab23c0e39eda047ce9bf5513e017e","9670.56452780717080775","9670564527807170807750","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"788","0x2df7ead92628eec8b5f2e7cb36e3bd7e4ee3fb1e","9641.49914398651179518","9641499143986511795180","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"789","0x42a6d42e17da506af8e59e43e007ffefbb69e490","9592.026570051251213105","9592026570051251213105","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"790","0x441dad3b22f8f3c8ded4b00eb3a90f8b6cd8206d","9540.40121396326518345","9540401213963265183450","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"791","0xaf0ff46e5779128088666a86bdac259f0ccb476a","9539.554091957216601165","9539554091957216601165","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"792","0xb3ffa303d1327d64f479f8fa7189f8379f272730","9535.283333179123120804","9535283333179123120804","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"793","0x2f5106cc323af636be2f12b4f057d2aacbb1990e","9501.375309898864951729","9501375309898864951729","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"794","0x8b77fc80b9baf19f71a450d4b5f08f2ddf8971b6","9496.577558900776921385","9496577558900776921385","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"795","0x879e4ca73423f13d5ca926839fcf5044e8f04a84","9454.680647921488693715","9454680647921488693715","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"796","0x2fda3a38b874a6e7431a1cbb748a4bc311d87367","9446.153249453461023424","9446153249453461023424","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"797","0x04c9502b3ee2cbe98ba3b716c532b3e77aeddfc0","9440.53714695164836766","9440537146951648367660","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"798","0x27300178f2a1fbf71959bb8083f3b376bd91abd9","9434.813499447697826719","9434813499447697826719","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"799","0xc104eaa842e55f3ed8505e6ecb2da7f7417bf962","9421.733281522718340241","9421733281522718340241","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"800","0x5c63db578c40fe233a4c2b4534104abe54b3027d","9392.966553710433832311","9392966553710433832311","51115413","0xca7f319d6f9edc4a9d0d7aaa6f53ba71cfd133f20d25c6a5f779ec423fa7f263"
"801","0x88a24ae52a02b7bb040994cee6894925ff49dc3d","9391.431917698018487362","9391431917698018487362","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"802","0x6ffc3534cbd5812e58cb5125b8600e49480958d2","9380.115404400490372995","9380115404400490372995","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"803","0xe49df7e7de2b6394db55b01e4c393bda5d2b2571","9370.244075529409874567","9370244075529409874567","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"804","0x95745f0f057d1da1dafddcf2b10e2bbc968eb6cc","9367.390569211533702797","9367390569211533702797","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"805","0x5ba15f201762ff8f2f930a3e5af3ad9c51c91677","9312.057593440017607964","9312057593440017607964","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"806","0xd5461badf8b37667097d67d0624e7f4d7f23bad3","9311.880842230413528893","9311880842230413528893","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"807","0x11b46825d43453b909dbf678103314a7a93bde7c","9310.462368536760253093","9310462368536760253093","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"808","0x09272a2c7e6db42da85ee6ded25cff8301b23009","9282.477423227532252495","9282477423227532252495","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"809","0xc679790cab79b3e3d9eb72381a024b07705c413d","9271.301059924017417609","9271301059924017417609","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"810","0x9ce16bf4a6bca590a5dad6663a55b105d8193c69","9253.669736597197021253","9253669736597197021253","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"811","0x849ffc5547a8b5cc30aeb5aa661fd8cad3138241","9225.03506427978640663","9225035064279786406630","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"812","0xd1b7bdcdd90c2f75eba8b021d2bbfc4f167753b6","9223.53878904706143089","9223538789047061430890","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"813","0xca171d4b47305062614480636d64e4d82cf7f4e1","9216.238267672350368202","9216238267672350368202","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"814","0x2acc2516fc1a434d1c5e36b24882907623a643fe","9213.968616547399996176","9213968616547399996176","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"815","0xc5543545516e0c034ae703d0ef4b7b1a56cad0de","9203.783816066912712573","9203783816066912712573","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"816","0xae7d130514160a8aa7ae475b548c53bc82445e5c","9191.499962029999592323","9191499962029999592323","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"817","0x842636fa6a8c5e6484ff2dfab5bbc0fa86b39341","9185.728539933118751884","9185728539933118751884","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"818","0x000b1298bf2d21269e8eff15f681034669954585","9172.787493929893473898","9172787493929893473898","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"819","0x530e3794f05a32704e622f9be9c2e5a061265117","9168.041610324516009471","9168041610324516009471","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"820","0x3e3b3aea195084d6623dca7248a44b70edde8663","9167.503368810164337359","9167503368810164337359","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"821","0xaa10aed921d4b7f2651959b464ffb57fa827bc1d","9164.913225792161670886","9164913225792161670886","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"822","0xbd51aca6112d1ab349133b8c49316f6c6583d8c7","9105.461694433741410745","9105461694433741410745","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"823","0x325c4002b11e53427517a077f13b87a099cb29d7","9090.890291364356674112","9090890291364356674112","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"824","0xea818d1e2fe353a99bb6ba398f02f211ad05ec93","9090.886615888323143122","9090886615888323143122","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"825","0xfa889db72932f260a9216c746146f2e117dffdee","9083.226886205711027947","9083226886205711027947","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"826","0xf6bccdfb74501858e21b26415338e05cc7640ca9","9069.27735210977422086","9069277352109774220860","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"827","0xf88f30737d2d575a9fdcf512b52b168717b44987","9046.681884672535135726","9046681884672535135726","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"828","0x593cc0ec4d20b4875a22be31b759e6a6822d6564","9039.807729544574598586","9039807729544574598586","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"829","0xa3db60ce2ea9c1cee0edf2127ff229a82da0f009","9039.138284674672989652","9039138284674672989652","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"830","0x63178dac99a15712b2ed29eb3454869801ff4daf","9033.833883631006992353","9033833883631006992353","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"831","0x5d304ea593f3c176e1feccdb476a4c9e9b051a3b","9023.814248007949059712","9023814248007949059712","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"832","0x22b9233042466be8fda09dc2a891d79e7ad212d2","9009.424362768160192048","9009424362768160192048","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"833","0x133748b56fa7023fe1d3b639651635ff62837793","8986.009799833553465405","8986009799833553465405","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"834","0xfffefddf5047b8d387999616693d5b6030b7a618","8979.542638695118075929","8979542638695118075929","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"835","0x6964f870aa07461521ba2f947837a00e0a4c008b","8973.514578721686858432","8973514578721686858432","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"836","0x1c45615625c979218f073720ab5bcafc1c4441e1","8969.484764405407893295","8969484764405407893295","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"837","0x3169c56a7f14cb6be56dd7516ec367a2dc37b8df","8951.4917150738287215","8951491715073828721500","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"838","0x3f019f77770cc3a3b8f4bd5056fc881a5ddbc260","8930.268365361864715984","8930268365361864715984","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"839","0x26f055cee3b1bfe8eacd6ec841fefb66bf2ea036","8911.825778006678537897","8911825778006678537897","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"840","0x5355f7abc8974499b5a8c34c031f1782a3c41870","8908.53910973537212634","8908539109735372126340","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"841","0xa9240f544b17ea14be4b9859f4fce01c7410a6da","8883.35820980397294423","8883358209803972944230","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"842","0x03d30736fcc8f0a1630b58cebbe1553f41d51b05","8868.727886431090350695","8868727886431090350695","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"843","0x8c6d19877b4b4c1dcbade603220b9f0a52a11fce","8843.573753995055607801","8843573753995055607801","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"844","0x0faf70639781fca77881d58da80c70ff19cb6056","8823.277708434737513907","8823277708434737513907","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"845","0x2943d7fc8395426b82fdde61bf6731fc4da52239","8797.95747033362100815","8797957470333621008150","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"846","0x0b66c065d77b36684aee27ef232fc5c7606b3a6e","8754.318745725252896406","8754318745725252896406","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"847","0xe889bcd4ab08bdba4dbf386afdefd61758eb4237","8748.923746439488749422","8748923746439488749422","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"848","0xa527a1985283fab83b4c374d304a5bfa85d3786e","8729.566390302514212263","8729566390302514212263","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
"849","0xa1444dcece32705e4b7254d734e3a357b06dd16a","8671.336510940465196652","8671336510940465196652","51115415","0xd0c9d370ac71b2b96dc4a2bb4517967e3203b92a27c3e0f1ea93cf245fc47595"
